time,N2O Dry,N2O corr,d15N,d15N alpha,d15N alpha corr,d15N beta,d15N beta corr,Cavity temp
02/03/2010 16:34:26,413.846832,402.440277,14.220057,19.60,19.597595,1.0166,+AC0-969.073364,54.649284
02/03/2010 16:34:30,413.59848,402.190918,17.457512,23.76,23.758259,3.388651,+AC0-967.228516,54.649353
02/03/2010 16:34:34,412.408569,401.001373,13.827869,17.49,17.4876,2.234666,+AC0-971.318176,54.649334
02/03/2010 16:34:38,411.877991,400.471222,13.983785,21.14,21.138802,+AC0-0.885862,+AC0-975.829407,54.649303
02/03/2010 16:34:42,411.169189,399.76236,18.303171,24.99,24.990669,3.871774,+AC0-972.669434,54.649231
02/03/2010 16:34:46,411.064178,399.656647,15.697256,20.30,20.298077,3.221885,+AC0-973.583069,54.649193
02/03/2010 16:34:50,410.348328,398.940887,10.298266,15.69,15.694283,+AC0-2.922512,+AC0-981.669617,54.6492
02/03/2010 16:34:54,409.428131,398.02121,14.926037,21.61,21.611284,0.496748,+AC0-980.4328,54.649147
02/03/2010 16:34:58,408.984711,397.576965,15.608331,21.34,21.339605,2.073285,+AC0-979.89856,54.64912
02/03/2010 16:35:02,408.071075,396.664459,12.646335,18.39,18.393799,+AC0-0.903888,+AC0-985.253418,54.649109
02/03/2010 16:35:06,408.046753,396.639587,16.044727,21.31,21.313761,2.942983,+AC0-981.344177,54.649055
02/03/2010 16:35:10,407.394348,395.987,16.169212,21.39,21.39394,3.108997,+AC0-982.805847,54.649086
02/03/2010 16:35:15,407.205414,395.798096,13.955143,17.79,17.79089,2.196944,+AC0-984.213745,54.649029
02/03/2010 16:35:19,406.081238,394.673828,16.300938,19.90,19.904404,4.760478,+AC0-984.399414,54.648987
02/03/2010 16:35:23,405.513123,394.105896,15.280923,21.12,21.119343,1.645442,+AC0-989.040588,54.648964
02/03/2010 16:35:27,405.41748,394.00943,13.842203,17.39,17.391453,2.352565,+AC0-988.541199,54.648933
02/03/2010 16:35:31,405.133911,393.726471,16.675314,23.23,23.232977,2.365622,+AC0-989.253906,54.648918
02/03/2010 16:35:35,404.691711,393.28479,12.477283,17.26,17.256819,+AC0-0.165613,+AC0-992.988037,54.648918
02/03/2010 16:35:39,404.207611,392.800629,14.295361,19.23,19.231472,1.505691,+AC0-992.498535,54.648911
02/03/2010 16:35:43,403.9888,392.580811,12.366474,16.08,16.083023,0.720011,+AC0-993.84906,54.648895
02/03/2010 16:35:47,403.857849,392.450592,10.346972,15.36,15.362044,+AC0-2.516713,+AC0-997.524536,54.648895
02/03/2010 16:35:51,403.227631,391.820831,16.823,21.62,21.615173,4.168256,+AC0-992.246216,54.648689
02/03/2010 16:35:55,403.2258,391.818542,13.271654,20.66,20.659584,+AC0-1.816322,+AC0-998.40448,54.648708
02/03/2010 16:35:59,402.658783,391.252075,13.855336,19.25,19.245071,0.640446,+AC0-997.338806,54.64872
02/03/2010 16:36:03,402.663879,391.256897,17.151892,19.86,19.86377,6.447196,+AC0-991.346558,54.648735
02/03/2010 16:36:07,402.24646,390.838959,13.258602,17.53,17.529818,1.092201,+AC0-997.922119,54.64872
02/03/2010 16:36:11,402.275513,390.868073,11.686461,15.43,15.427889,0.016676,+AC0-998.95166,54.648674
02/03/2010 16:36:14,401.837982,390.43103,13.88585,17.47,17.465757,2.367474,+AC0-997.663208,54.648636
02/03/2010 16:36:19,401.201111,389.794464,13.047166,17.49,17.49316,0.71693,+AC0-1001.009888,54.648617
02/03/2010 16:36:23,401.143066,389.736664,8.848828,14.24,14.240855,+AC0-4.368208,+AC0-1006.396118,54.648598
02/03/2010 16:36:27,400.140594,388.735291,14.246768,20.03,20.033504,0.659733,+AC0-1003.839478,54.648613
02/03/2010 16:36:31,400.479187,389.071594,13.353578,19.29,19.285763,+AC0-0.369799,+AC0-1003.97583,54.648499
02/03/2010 16:36:35,400.5849,389.176636,11.058259,14.54,14.53954,+AC0-0.367668,+AC0-1003.688477,54.648487
02/03/2010 16:36:39,400.074188,388.666107,19.115101,23.71,23.705072,6.6499,+AC0-997.800842,54.648563
02/03/2010 16:36:43,399.809998,388.402222,16.097029,21.25,21.253681,3.100626,+AC0-1002.153564,54.648643
02/03/2010 16:36:47,399.001129,387.59433,13.045591,17.29,17.293329,0.901197,+AC0-1006.532532,54.648499
02/03/2010 16:36:51,399.050781,387.644745,15.69997,21.37,21.371172,2.221236,+AC0-1005.055359,54.648506
02/03/2010 16:36:55,398.710266,387.304108,13.35657,19.19,19.186384,+AC0-0.270844,+AC0-1008.519653,54.648617
02/03/2010 16:36:59,397.884094,386.477173,16.579056,21.06,21.059034,4.216962,+AC0-1006.059937,54.648636
02/03/2010 16:37:03,398.431915,387.023987,15.24488,19.09,19.092148,3.475881,+AC0-1005.368286,54.648636
02/03/2010 16:37:07,397.456573,386.049438,18.086557,25.64,25.636148,2.847041,+AC0-1008.59259,54.648628
02/03/2010 16:37:11,397.87915,386.471954,10.119071,15.05,15.0495,+AC0-2.66527,+AC0-1013.152954,54.648621
02/03/2010 16:37:15,397.624603,386.217224,16.154634,20.85,20.850748,3.589937,+AC0-1007.382385,54.648643
02/03/2010 16:37:19,397.176117,385.768433,14.230219,17.19,17.186037,3.296855,+AC0-1008.859924,54.648602
02/03/2010 16:37:23,396.731689,385.32547,14.575889,20.96,20.956617,0.432052,+AC0-1012.999451,54.648521
02/03/2010 16:37:27,396.824036,385.416962,14.197589,19.04,19.041821,1.494049,+AC0-1011.649536,54.648521
02/03/2010 16:37:31,396.441376,385.033905,13.658917,18.18,18.182693,1.255768,+AC0-1012.913269,54.648659
02/03/2010 16:37:35,396.513245,385.106628,15.452754,21.39,21.393267,1.721571,+AC0-1012.259094,54.648693
02/03/2010 16:37:39,396.40686,384.998444,14.593633,17.30,17.304493,3.889891,+AC0-1010.285583,54.648743
02/03/2010 16:37:43,395.810516,384.403381,12.64401,17.54,17.544878,+AC0-0.112622,+AC0-1016.015442,54.648804
02/03/2010 16:37:47,395.759125,384.351715,13.353251,17.32,17.323574,1.468904,+AC0-1014.513062,54.648727
02/03/2010 16:37:51,395.945648,384.5383,17.259119,20.02,20.020189,6.508311,+AC0-1008.829895,54.648743
02/03/2010 16:37:55,395.357544,383.950317,17.633121,22.98,22.976402,4.461776,+AC0-1012.512024,54.648827
02/03/2010 16:37:59,395.450775,384.042969,16.719685,21.88,21.880198,3.719666,+AC0-1013.02002,54.648838
02/03/2010 16:38:03,396.033722,384.626587,16.216536,19.71,19.710108,4.779087,+AC0-1010.386658,54.648827
02/03/2010 16:38:07,394.997101,383.589966,15.964686,21.35,21.352844,2.751276,+AC0-1015.238831,54.648842
02/03/2010 16:38:11,395.056061,383.648834,17.776237,23.65,23.651142,4.106554,+AC0-1013.694336,54.648964
02/03/2010 16:38:15,394.728943,383.322388,12.886643,20.42,20.418407,+AC0-2.33616,+AC0-1021.209106,54.648918
02/03/2010 16:38:19,394.874695,383.4664,14.861208,18.28,18.279613,3.49422,+AC0-1014.791138,54.648937
02/03/2010 16:38:23,395.248444,383.840942,16.533064,21.81,21.814465,3.419724,+AC0-1013.885071,54.648979
02/03/2010 16:38:27,394.929596,383.523315,13.304325,19.71,19.708942,+AC0-0.861904,+AC0-1019.161316,54.648949
02/03/2010 16:38:31,395.123505,383.715424,14.867969,18.29,18.285347,3.501944,+AC0-1014.133667,54.649086
02/03/2010 16:38:35,395.354523,383.946991,13.678506,16.62,16.615097,2.763167,+AC0-1014.28125,54.649025
02/03/2010 16:38:39,394.871429,383.463928,16.04855,23.12,23.115389,1.261563,+AC0-1017.121582,54.649071
02/03/2010 16:38:43,394.846832,383.438812,15.814161,19.89,19.886162,3.834502,+AC0-1014.538696,54.64917
02/03/2010 16:38:47,395.245972,383.83725,18.340469,22.36,22.355331,6.414371,+AC0-1010.807129,54.649193
02/03/2010 16:38:51,394.878174,383.470673,12.982504,19.32,19.323849,+AC0-1.124415,+AC0-1019.576294,54.649254
02/03/2010 16:38:55,394.911621,383.503693,18.397005,25.07,25.07122,3.978056,+AC0-1014.224426,54.649235
02/03/2010 16:38:59,394.893463,383.48587,14.103984,20.89,20.889236,+AC0-0.419049,+AC0-1018.804932,54.649223
02/03/2010 16:39:03,395.134918,383.726257,15.866575,19.39,19.385954,4.404936,+AC0-1013.175598,54.649216
02/03/2010 16:39:07,394.750336,383.342255,15.563614,19.87,19.871861,3.3625,+AC0-1015.293762,54.649315
02/03/2010 16:39:11,394.558258,383.150604,14.669018,21.35,21.354132,0.239853,+AC0-1019.030457,54.649315
02/03/2010 16:39:15,394.63382,383.226105,12.834429,18.23,18.228647,+AC0-0.384664,+AC0-1019.469238,54.649307
02/03/2010 16:39:19,394.728363,383.319763,11.769627,16.80,16.7955,+AC0-1.104184,+AC0-1019.942444,54.649288
02/03/2010 16:39:23,395.186371,383.777374,17.137112,19.29,19.287834,6.958436,+AC0-1010.406921,54.649254
02/03/2010 16:39:27,394.840576,383.431732,16.086422,21.60,21.600367,2.755099,+AC0-1015.662598,54.649269
02/03/2010 16:39:31,394.466003,383.058502,20.533882,27.52,27.519287,5.823227,+AC0-1013.529419,54.649307
02/03/2010 16:39:35,394.963257,383.554657,19.31064,26.39,26.388941,4.512909,+AC0-1013.545532,54.649479
02/03/2010 16:39:39,394.617249,383.209351,19.052629,24.79,24.789927,5.511939,+AC0-1013.457886,54.649536
02/03/2010 16:39:43,394.909546,383.500458,16.377439,22.39,22.387094,2.581443,+AC0-1015.680237,54.64959
02/03/2010 16:39:47,394.967957,383.558472,14.767937,18.40,18.404978,3.196003,+AC0-1014.875671,54.649475
02/03/2010 16:39:51,394.806824,383.398102,13.691492,19.00,19.002205,0.550675,+AC0-1018.048096,54.649551
02/03/2010 16:39:55,394.676483,383.268341,17.368738,24.61,24.609282,2.41892,+AC0-1016.478088,54.649506
02/03/2010 16:39:59,395.08902,383.679962,19.794096,26.33,26.330721,5.504122,+AC0-1012.188538,54.649555
02/03/2010 16:40:03,394.667938,383.259247,16.50913,23.40,23.39835,1.888641,+AC0-1017.050659,54.649651
02/03/2010 16:40:07,394.838715,383.430573,14.841603,21.86,21.864943,0.095392,+AC0-1018.445618,54.649612
02/03/2010 16:40:11,394.894287,383.485901,17.639231,23.82,23.81867,3.68408,+AC0-1014.600281,54.649643
02/03/2010 16:40:15,394.991211,383.583252,16.030609,22.24,22.235651,2.051458,+AC0-1016.028687,54.649643
02/03/2010 16:40:19,394.682495,383.273468,17.7547,23.88,23.876823,3.853278,+AC0-1014.986755,54.649689
02/03/2010 16:40:23,394.808105,383.398529,17.518154,20.97,20.96756,6.122108,+AC0-1012.31073,54.649742
02/03/2010 16:40:27,395.171478,383.762207,16.388037,21.19,21.18742,3.726538,+AC0-1013.815002,54.649788
02/03/2010 16:40:31,395.284485,383.875092,17.055042,22.98,22.976223,3.341982,+AC0-1013.901672,54.649719
02/03/2010 16:40:35,394.885498,383.476044,16.230249,21.91,21.906055,2.747201,+AC0-1015.571045,54.649624
02/03/2010 16:40:39,394.773224,383.364014,15.202587,21.37,21.37454,1.254455,+AC0-1017.409668,54.64959
02/03/2010 16:40:43,395.008331,383.599396,15.444688,21.12,21.116106,1.965752,+AC0-1016.051514,54.649574
02/03/2010 16:40:47,395.105286,383.695923,16.998266,24.23,24.23015,2.056565,+AC0-1015.695374,54.649612
02/03/2010 16:40:51,394.90451,383.494965,17.108707,19.89,19.892475,6.336623,+AC0-1011.82312,54.649628
02/03/2010 16:40:54,395.004425,383.595734,18.448212,23.59,23.58637,5.469148,+AC0-1012.466431,54.649681
02/03/2010 16:40:59,394.579346,383.169952,18.154894,24.31,24.307983,4.224444,+AC0-1014.87738,54.649708
02/03/2010 16:41:03,395.172028,383.762848,17.023079,24.88,24.878393,1.496984,+AC0-1016.106506,54.649738
02/03/2010 16:41:07,394.715088,383.306152,17.211931,23.30,23.298613,3.343731,+AC0-1015.427917,54.649712
02/03/2010 16:41:11,395.348663,383.937683,17.157715,19.87,19.865965,6.45642,+AC0-1010.495117,54.649658
02/03/2010 16:41:15,394.642548,383.233063,13.950804,20.82,20.820152,+AC0-0.651058,+AC0-1019.730469,54.649742
02/03/2010 16:41:19,394.929138,383.519196,14.915146,21.69,21.688063,0.403676,+AC0-1017.872192,54.649765
02/03/2010 16:41:23,394.583954,383.173676,16.770889,22.22,22.223806,3.496776,+AC0-1015.609619,54.649815
02/03/2010 16:41:27,394.905273,383.494904,16.154465,20.60,20.601156,3.823575,+AC0-1014.417969,54.649887
02/03/2010 16:41:31,394.609314,383.199951,16.149033,22.87,22.869488,1.686741,+AC0-1017.421387,54.649841
02/03/2010 16:41:35,394.882874,383.473328,19.466715,25.67,25.666946,5.492075,+AC0-1012.772949,54.649895
02/03/2010 16:41:39,394.586823,383.176117,18.771065,24.51,24.507263,5.231403,+AC0-1013.816772,54.649906
02/03/2010 16:41:43,394.782349,383.372559,14.278385,18.88,18.883211,1.79926,+AC0-1016.843079,54.649925
02/03/2010 16:41:47,394.574188,383.163666,18.237354,21.60,21.595797,6.926575,+AC0-1012.112,54.649956
02/03/2010 16:41:51,394.231842,382.82309,13.507781,20.42,20.419321,+AC0-1.133632,+AC0-1021.354919,54.64994
02/03/2010 16:41:55,394.133606,382.722992,16.150591,21.89,21.889523,2.608367,+AC0-1017.740906,54.649986
02/03/2010 16:41:59,394.099518,382.689423,18.40303,24.73,24.726225,4.313128,+AC0-1016.083008,54.649963
02/03/2010 16:42:03,393.807007,382.395935,18.299461,21.39,21.394903,7.235215,+AC0-1013.844788,54.649963
02/03/2010 16:42:07,394.723969,383.312714,18.154585,21.91,21.90852,6.473077,+AC0-1012.170227,54.649994
02/03/2010 16:42:11,394.011902,382.602051,19.070616,27.82,27.822622,2.703969,+AC0-1017.982727,54.650009
02/03/2010 16:42:15,394.310211,382.899261,15.891982,20.39,20.393497,3.5097,+AC0-1016.339905,54.650055
02/03/2010 16:42:19,393.879395,382.468719,16.051352,18.97,18.968424,5.154308,+AC0-1015.807922,54.650066
02/03/2010 16:42:23,394.179443,382.770081,18.04497,24.30,24.300262,4.018716,+AC0-1016.189392,54.650047
02/03/2010 16:42:28,393.690277,382.280121,16.992754,22.65,22.646275,3.530597,+AC0-1017.991638,54.650009
02/03/2010 16:42:31,393.53418,382.12442,17.648726,23.87,23.87376,3.650836,+AC0-1018.295776,54.650032
02/03/2010 16:42:36,393.525879,382.11496,20.185963,25.63,25.629196,6.920925,+AC0-1014.935974,54.65007
02/03/2010 16:42:39,393.691132,382.279846,16.181751,21.40,21.40123,3.12646,+AC0-1018.392944,54.650063
02/03/2010 16:42:44,393.464081,382.05246,18.306749,22.74,22.744314,5.984412,+AC0-1016.053284,54.650028
02/03/2010 16:42:48,393.414886,382.004272,17.639881,24.40,24.396397,3.143786,+AC0-1019.122314,54.649979
02/03/2010 16:42:52,393.775452,382.364166,13.50531,19.70,19.699629,+AC0-0.463788,+AC0-1021.859375,54.650009
02/03/2010 16:42:56,393.620209,382.20874,16.589245,22.30,22.296511,3.076704,+AC0-1018.626526,54.649994
02/03/2010 16:43:00,393.563019,382.152405,16.592251,24.26,24.256132,1.245601,+AC0-1020.679321,54.649994
02/03/2010 16:43:04,393.167175,381.756714,17.779253,26.37,26.366611,1.566946,+AC0-1021.41803,54.649998
02/03/2010 16:43:08,393.929321,382.516998,16.566744,22.96,22.964701,2.406758,+AC0-1018.473877,54.650002
02/03/2010 16:43:12,393.539825,382.129456,14.12966,20.57,20.572287,+AC0-0.0722,+AC0-1022.108704,54.65007
02/03/2010 16:43:16,393.744385,382.333984,13.335247,17.77,17.773924,1.011868,+AC0-1020.445923,54.650124
02/03/2010 16:43:20,393.487122,382.075806,18.246912,24.15,24.154028,4.547034,+AC0-1017.47998,54.650074
02/03/2010 16:43:24,393.029877,381.618927,17.537409,25.48,25.478434,1.930967,+AC0-1021.414856,54.650101
02/03/2010 16:43:28,393.097137,381.686005,15.601503,21.54,21.543816,1.868634,+AC0-1021.296326,54.650116
02/03/2010 16:43:32,393.461456,382.050781,15.959084,21.25,21.254347,2.832751,+AC0-1019.328125,54.650124
02/03/2010 16:43:36,393.588593,382.176636,19.030773,22.91,22.913782,7.228271,+AC0-1014.442017,54.650146
02/03/2010 16:43:40,393.166138,381.754242,15.626064,21.86,21.860775,1.619104,+AC0-1021.357178,54.650139
02/03/2010 16:43:44,393.415436,382.004028,14.315029,19.27,19.270681,1.507043,+AC0-1020.812012,54.650185
02/03/2010 16:43:48,393.828491,382.417603,15.885099,22.76,22.756433,1.281374,+AC0-1019.941345,54.6502
02/03/2010 16:43:52,393.688202,382.276154,14.470023,18.73,18.73007,2.31409,+AC0-1019.236084,54.650177
02/03/2010 16:43:56,393.781586,382.369995,13.761097,19.83,19.825012,+AC0-0.085761,+AC0-1021.460144,54.650139
02/03/2010 16:44:00,393.629669,382.217804,17.846159,24.27,24.270405,3.661531,+AC0-1018.007507,54.650166
02/03/2010 16:44:04,393.48172,382.06955,17.685278,24.20,24.197742,3.417955,+AC0-1018.65094,54.65015
02/03/2010 16:44:08,393.714325,382.300995,18.232464,21.65,21.648294,6.867889,+AC0-1014.453064,54.650127
02/03/2010 16:44:12,393.829163,382.416779,17.030296,22.62,22.624434,3.623802,+AC0-1017.497131,54.650108
02/03/2010 16:44:16,394.012054,382.599945,17.151024,22.08,22.078239,4.369697,+AC0-1016.245422,54.650146
02/03/2010 16:44:20,393.641693,382.230194,20.290871,28.97,28.973246,3.989496,+AC0-1017.641724,54.650154
02/03/2010 16:44:24,393.772522,382.359802,17.541107,22.91,22.909533,4.346193,+AC0-1016.904968,54.650158
02/03/2010 16:44:28,393.752686,382.340118,17.973866,23.01,23.014076,5.086614,+AC0-1016.196716,54.650143
02/03/2010 16:44:32,393.969147,382.557556,13.528117,21.54,21.538847,+AC0-2.143665,+AC0-1023.071899,54.650101
02/03/2010 16:44:36,394.37674,382.964325,17.055994,20.80,20.795195,5.388298,+AC0-1014.202393,54.650017
02/03/2010 16:44:40,394.247284,382.834564,15.01888,20.66,20.661791,1.566665,+AC0-1018.47699,54.649971
02/03/2010 16:44:44,395.282898,383.870575,15.111689,19.86,19.858658,2.499321,+AC0-1014.753784,54.649994
02/03/2010 16:44:48,394.885162,383.473206,16.52589,21.70,21.696701,3.516218,+AC0-1014.774353,54.649998
02/03/2010 16:44:53,395.257294,383.844391,16.923027,23.76,23.758175,2.353225,+AC0-1014.961975,54.649971
02/03/2010 16:44:56,395.955017,384.54184,16.270344,23.40,23.399412,1.425023,+AC0-1014.057861,54.650002
02/03/2010 16:45:00,396.47995,385.065277,19.561508,22.31,22.310947,8.821603,+AC0-1005.028076,54.650017
02/03/2010 16:45:04,395.940308,384.525604,19.606079,22.55,22.550936,8.682994,+AC0-1006.604248,54.650028
02/03/2010 16:45:08,396.957397,385.543915,15.146286,20.69,20.687262,1.789626,+AC0-1011.023499,54.65004
02/03/2010 16:45:12,397.064209,385.651611,15.019846,21.19,21.191357,1.072129,+AC0-1011.494263,54.650063
02/03/2010 16:45:17,397.566071,386.152557,14.764424,18.18,18.182076,3.398145,+AC0-1007.76062,54.650047
02/03/2010 16:45:20,397.765564,386.35202,16.842619,23.13,23.13077,2.785564,+AC0-1007.85791,54.649963
02/03/2010 16:45:24,398.214661,386.800568,16.584463,21.75,21.754431,3.575583,+AC0-1005.855835,54.649963
02/03/2010 16:45:28,398.445557,387.031647,14.014057,22.02,22.023817,+AC0-1.656815,+AC0-1010.640198,54.649982
02/03/2010 16:45:32,399.157959,387.743164,18.478579,21.83,21.831076,7.173374,+AC0-999.67511,54.650024
02/03/2010 16:45:36,399.505157,388.090668,17.928333,21.34,21.336987,6.570488,+AC0-999.393311,54.650032
02/03/2010 16:45:41,400.008881,388.593414,14.519451,18.46,18.464306,2.658976,+AC0-1002.090393,54.649994
02/03/2010 16:45:45,400.343842,388.929077,16.110916,24.22,24.219925,0.347009,+AC0-1003.608521,54.649986
02/03/2010 16:45:49,400.582245,389.167908,15.844711,22.19,22.187239,1.736684,+AC0-1001.564087,54.649975
02/03/2010 16:45:53,400.426361,389.012543,14.845707,22.30,22.299582,+AC0-0.304086,+AC0-1004.075745,54.649963
02/03/2010 16:45:57,400.803162,389.388947,18.950262,27.51,27.512154,2.761826,+AC0-999.939758,54.650002
02/03/2010 16:46:02,401.84671,390.431366,17.434271,23.38,23.376219,3.701742,+AC0-996.257568,54.649986
02/03/2010 16:46:05,402.014099,390.597778,15.18639,20.58,20.584347,1.963792,+AC0-997.597534,54.64994
02/03/2010 16:46:09,402.285828,390.869995,19.311926,27.16,27.1556,3.796742,+AC0-995.017761,54.649929
02/03/2010 16:46:13,403.146332,391.730286,13.928963,18.69,18.691713,1.301802,+AC0-995.373535,54.649925
02/03/2010 16:46:17,403.699646,392.282623,17.448528,23.43,23.425135,3.683513,+AC0-991.493958,54.649925
02/03/2010 16:46:21,403.31546,391.89978,16.216303,23.54,23.541237,1.187378,+AC0-995.068359,54.649994
02/03/2010 16:46:25,403.416718,392.001221,14.378901,21.17,21.170654,+AC0-0.150228,+AC0-996.185608,54.649956
02/03/2010 16:46:29,403.911743,392.496826,14.394754,23.24,23.240536,+AC0-2.059794,+AC0-996.895325,54.649967
02/03/2010 16:46:33,404.406616,392.991486,15.845026,21.56,21.555147,2.329811,+AC0-991.112366,54.649944
02/03/2010 16:46:37,405.103333,393.68634,13.189445,15.30,15.302525,3.046057,+AC0-988.57666,54.649902
02/03/2010 16:46:41,405.722717,394.305573,16.077217,21.97,21.967354,2.393256,+AC0-987.675659,54.649864
02/03/2010 16:46:45,405.809692,394.394501,14.147472,20.03,20.025263,0.475085,+AC0-989.452271,54.649818
02/03/2010 16:46:49,406.183594,391.603607,13.674084,18.79,18.789032,0.716776,+AC0-1274.517212,58.75053
02/03/2010 16:46:53,406.187164,390.355194,21.692686,29.98,29.979275,5.762319,+AC0-1383.834961,60.373352
02/03/2010 16:46:57,406.610626,390.779694,12.74844,22.76,22.757357,+AC0-4.796422,+AC0-1393.323486,60.373322
02/03/2010 16:47:01,406.640381,386.42868,23.123798,29.76,29.758865,8.741547,+AC0-1785.151367,66.049408
02/03/2010 16:47:06,407.681946,392.632568,17.14119,23.88,23.882275,2.659559,+AC0-1310.307373,59.358948
02/03/2010 16:47:10,407.915802,392.866058,17.893394,23.93,23.931267,4.070949,+AC0-1308.046509,59.358917
02/03/2010 16:47:14,407.880249,392.830536,18.028696,24.27,24.272476,4.013234,+AC0-1308.224365,59.358898
02/03/2010 16:47:18,407.911621,392.862427,17.089731,26.71,26.70665,+AC0-0.087673,+AC0-1312.385498,59.358879
02/03/2010 16:47:22,408.73877,393.688904,16.520563,24.42,24.416439,0.956445,+AC0-1308.508789,59.358818
